Chris Hemsworth,"After Thanos attacked and massacred half of his kind, with only he himself as the only known survivor of the half that was slaughtered by Thanos, and witnessing Loki's death, Thor was greatly saddened and left furious by having lost his brother who he had just reconciled with and the deaths of the Asgardians and gained a strong desire to kill Thanos to avenge his people and brother, which he vowed to do so to the Titan, although Thanos was not fazed and simply taunted him that Loki is truly dead. Out of all the deaths of the Asgardians, Thor is particularly riddled with grief and anger over the deaths of his family and to a lesser degree, Heimdall, who Thor considered his best friend, and he lamented the fact that he is the sole survivor and only surviving legacy of the Asgardian Royal Family so strongly that he showed some sadness when talking to Hela, who had ruthlessly tried to kill him and even cried upon talking about Odin, Frigga and Loki. Although he retains much of his old personality, Thor has become noticeably more somber and sullen. He also seems to have gained a new perspective on why he had prevailed over the countless enemies he faced, as rather than saying it was due to his immense power and prowess as a warrior, Thor somewhat humbly said to Rocket that he believed he is only alive because fate wants it. His resentment for Thanos even made him about to attack Gamora when he learned she is Thanos' daughter, although he remains fully reasonable even with those connected to Thanos, as he went as far as to calmly talk about his own family problems with her. Having nothing more to lose, Thor valiantly and did everything he could to kill Thanos to avenge his people and family, with him going as far as to single-handedly bravely confront and wound Thanos with Stormbreaker, coming the closest to winning against Thanos. He even showed some sadism when he mocked Thanos that he had ignored Thor's promise to kill him and that caused him to be now seemingly beaten, having intentionally intended to wound Thanos first and gloat before killing him, but this proved to be a fatal mistake that Thor would deeply regret, as the blow was not sufficient to hinder Thanos, who successfully utilized the brief moment to activate the Infinity Gauntlet and wipe out half of the universe and escape, causing Thor to not only be mocked once again by Thanos, who remained calm even after being wounded but also fail to avenge his people and brother as well as losing more of his friends."
Chris Hemsworth,"Following the Snap, Thor found himself riddled with guilt and fury in the knowledge that his fatal mistake had resulted in the destruction of half the universe's life forms. He retained a glimmer of hope, however, and immediately voted in favor of Carol Danvers' plan to claim the Infinity Stones and bring everyone back. During the confrontation, he actually seemed to have taken the Mad Titan's taunts to heart, immediately cutting off the Infinity Gauntlet to prevent him from utilizing it. However, upon discovering that Thanos had destroyed the Infinity Stones his wounds only deepen with shame and remorse and he kills the Mad Titan without hesitation shortly afterwards, finally avenging the death of his people. However, this brought Thor no semblance of peace at all."
Chris Hemsworth,"Even five years after Thanos' death, Thor still continued to be haunted by his failure to stop the Titan and suffered in the belief that he had not been able to embody the qualities of an ideal king that had been imbued into him throughout his entire childhood. Still, he unsuccessfully tried to keep up a façade of still being his former self and initially refused to assist in the Time Heist. However, all this changed upon seeing his mother, Frigga, again, who told him he had indeed failed and that this made him just like anyone else; finally lifting the burden of having to be an ideal king from his shoulders"
Chris Hemsworth,"Thus; Thor comes to terms with his own mistakes in the realization and acknowledgment that no individual is perfect, not even a king. During the Battle of Earth, Thor bravely faced Thanos alongside his fellow Avengers, displaying no signs of his previous anger towards the Titan. After the Battle, Thor seems to have returned to his former-self and decided to pursue a voyage of self-discovery. He also ceded the throne of New Asgard to Brunnhilde, having made peace with the fact he was not a leader."
Chris Hemsworth,"At some point, Billy found Rose Summerspring on the beach and convinced her to join his cult. After Rose's sister Emily was introduced to the cult, she eventually tried to get Rose away from it."
Chris Hemsworth,"After Emily killed an FBI agent who thought Emily was taking Rose hostage, Rose contacted Billy, telling him they were at the El Royale hotel. With his cult members Waring ""Wade"" Espiritu, Annabell Czuchlewski, Norris ""Roman"" Kindel, and Chris ""Flicker"" Grimes, Billy arrived at the hotel as Dock O'Kelly and Darlene Sweet were attempting to leave with the money. He captured them, along with Emily."
Chris Hemsworth,"Billy intended to take both the money and a tape incriminating a deceased public figure, and forced Emily and Miles to play roulette, in which he would kill the loser. He killed Emily when she lost, but before the next round, the power went out due to a storm."
Chris Hemsworth,"Unimpressed by Darlene's singing, Billy attempted to make her and Dock play roulette next, but Dock attacked him before they could. Billy was about to kill Dock when Miles, revealed to be a sniper from the Vietnam War, pointed his gun at him, and after a few moments, shot Billy in the head, and quickly killed the other cult members except Rose, who avenged Billy's death by stabbing miles and was in turn killed by Dock."
Chris Hemsworth,"In 2016, He and High T were assigned to go to the Eiffel Tower in Paris to stop an parasitic alien known as the Hive. While en route, the two agent met a couple and ordered them to leave but not before wiping their memory with a neuralyzer. Heading up to the main tower base, he and T were confronted the Hive. However, the Hive were able to infect High T with themselves and neuralyzed H so he wouldn't get in way with their ultimate plan. For 4 years, H was a known around MiB as one of the most best agent in the organization unaware of his boss's new nature. H himself never really felt like himself ever since the mission and constantly became more arrogant and lazy on his job. He never got fired since High T always covered for him."
Chris Hemsworth,"In 2019, H was on a case which involved him going undercover as a gambler. Playing a game with an alien drug dealer, H's cover was blown and he was forced to subdue all of the henchmen, however he was bitten by a poisonous snake. Knowing that the drug dealer (who was also bitten by the snake) had the antidote, he pleaded with the alien's servant to give him the serum, agreeing to sleep with the alien. Leaving the hotel, H made his way back to MiB headquarters where he walks in late in a meeting with High T. T assigns H to look out for the Jababian royal family member Vungus. H however meets young probationary Agent M, who managed to get herself to assist H on his mission. Taking a trip to London, H and and M went undercover and found Vungus at an alien dance club. H pimps out on M and decides to party along with the other guest, unaware of two mysterious aliens secretly attacking Vungus. Seeing that Vungus isn't looking to good, H has him taken home in a taxi which suddenly explodes. H and M confront the two alien twins who use pure energy against them. While M covers for Vungus, H use all sorts of weaponry to fight the twins, finally taking them out with a rocket. Vungus succumbs to his wounds and MiB later comes to investigate the scene."
Chris Hemsworth,"Back at MiB, M is able to convince T and Agent C that they need them to solve the mysterious case around Vungus's death, saying that there might be a mole in MiB. H is demoted to desk duty, however he is able to convince M to follow a lead in Marrakesh. There they run into Nasr and Bassam, who reveal that H relationship with Riza. Going to an alien workshop, they recover Pawny, the last known survivor form an attack from the Twins. Heading back outside they encounter MiB agents who were sent by High T, who convinced by Agent C believes that M and H might be the mole due to surveillance cameras showing Vungus passing a unknown crystal to M. M and H split in different directions, where H gets a super powered bike from Nasr and Bassam. H rescue M from the twins and use a red button to then escape from MiB. Stranded in the desert, H and M learn the the mysterious crystal the Vungus had was actually a weapon powered by a blue giant star. The weapon is later stolen from Bassan who plans to sell it to Riza."
Chris Hemsworth,"Late at night H and M are able to get the rocket powered bike working and plan to infiltrate Riza's Base. H provide a distraction by flirting with Riza, but Riza quickly calls the ruse, knowing that he is here for the weapon. H gets in a fight with Riza bodyguard Luca, who easily overpowers him. Taking him to Riza, she order him and M to be killed. However, M realises that Luca is in fact the alien she helped escaped 23 years ago when she was a child. Luca returns the favor by allowing H and M to go free with the crystal. Walking H reveal to M and that his real name is Henry. The trio are soon surrounded by the Twins who demand that they hand over the crystal weapons but are killed by High T and other MiB agents. T congratulates M and H and the case is closed. Back at MiB headquarters, H and M realize that something is off, when they deduce that the twins were actually against the Hive instead of being for the Hive as they previously suspected. They reveal to C that High T is actually the mole and that he is infected with the Hive. Taking a rocket powered car to the Eiffel Tower, M realises in front H that High T must have nerualyzed him so he wouldn't get in the way of their plan."
Chris Hemsworth,"At the main base tower, T tries to manipulate H by saying he was like a son to him while transforming into the Hive. While M tries to get the crystal weapon, H tries to reach to High T. H is successful in bring out T long enough for him to grab the crystal weapon and throw it to M. M is able to kill the Hive and T while ending the invasion. In the end, H mourn the loss of his father figure while M comforts him. Back on the ground, H and M meet Agent O from New York branch. H is assigned probationary head of the London branch while M is granted full agent. The next day H, M, and Pawny go off to ride H's rocket powered car."
